,account_balance,duration,credit_history,purpose,credit_amount,savings_bond_value,employed_since,intallment_rate,sex_marital,guarantor,residence_since,property,age,other_installment_plans,type_of_housing,nr_of_existing_credits,job,number_of_dependents,telephone,foreign,target,content
848,A11,A20,A32,A43,A52,A61,A74,A83,A93,A101,A114,A121,A139,A143,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A11 A20 A32 A43 A52 A61 A74 A83 A93 A101 A114 A121 A139 A143 A152 A161 A173 A181 A191 A201
849,A11,A21,A32,A43,A50,A61,A75,A84,A93,A101,A114,A121,A139,A142,A152,A161,A172,A181,A191,A201,__label__2,__label__2 A11 A21 A32 A43 A50 A61 A75 A84 A93 A101 A114 A121 A139 A142 A152 A161 A172 A181 A191 A201
850,A11,A24,A34,A40,A54,A61,A73,A84,A94,A103,A112,A122,A134,A141,A151,A162,A173,A181,A191,A202,__label__2,__label__2 A11 A24 A34 A40 A54 A61 A73 A84 A94 A103 A112 A122 A134 A141 A151 A162 A173 A181 A191 A202
851,A14,A24,A34,A41,A57,A65,A74,A83,A93,A101,A114,A122,A137,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A14 A24 A34 A41 A57 A65 A74 A83 A93 A101 A114 A122 A137 A143 A152 A162 A173 A181 A192 A201
852,A14,A22,A34,A43,A52,A61,A73,A84,A93,A101,A114,A124,A135,A143,A153,A162,A173,A181,A192,A201,__label__1,__label__1 A14 A22 A34 A43 A52 A61 A73 A84 A93 A101 A114 A124 A135 A143 A153 A162 A173 A181 A192 A201
853,A11,A23,A31,A40,A52,A61,A74,A84,A93,A101,A114,A124,A134,A143,A153,A162,A172,A182,A191,A201,__label__2,__label__2 A11 A23 A31 A40 A52 A61 A74 A84 A93 A101 A114 A124 A134 A143 A153 A162 A172 A182 A191 A201
854,A14,A26,A33,A40,A59,A61,A75,A82,A93,A101,A112,A123,A137,A143,A152,A162,A173,A182,A192,A201,__label__1,__label__1 A14 A26 A33 A40 A59 A61 A75 A82 A93 A101 A112 A123 A137 A143 A152 A162 A173 A182 A192 A201
855,A14,A24,A32,A40,A52,A62,A72,A84,A94,A101,A113,A121,A134,A143,A152,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A24 A32 A40 A52 A62 A72 A84 A94 A101 A113 A121 A134 A143 A152 A161 A173 A181 A192 A201
856,A14,A21,A32,A48,A50,A65,A74,A84,A92,A101,A113,A122,A137,A143,A152,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A21 A32 A48 A50 A65 A74 A84 A92 A101 A113 A122 A137 A143 A152 A161 A173 A181 A192 A201
857,A14,A22,A34,A42,A56,A61,A73,A84,A93,A101,A112,A124,A132,A143,A153,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A22 A34 A42 A56 A61 A73 A84 A93 A101 A112 A124 A132 A143 A153 A161 A173 A181 A192 A201
858,A11,A22,A32,A40,A57,A61,A73,A83,A92,A101,A112,A122,A133,A143,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A11 A22 A32 A40 A57 A61 A73 A83 A92 A101 A112 A122 A133 A143 A152 A161 A173 A181 A192 A201
859,A14,A20,A32,A40,A56,A62,A73,A81,A93,A103,A112,A121,A131,A143,A151,A161,A173,A182,A191,A202,__label__1,__label__1 A14 A20 A32 A40 A56 A62 A73 A81 A93 A103 A112 A121 A131 A143 A151 A161 A173 A182 A191 A202
860,A14,A24,A34,A41,A58,A64,A73,A84,A93,A101,A112,A121,A132,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A24 A34 A41 A58 A64 A73 A84 A93 A101 A112 A121 A132 A143 A152 A162 A173 A181 A191 A201
861,A14,A23,A33,A49,A54,A61,A73,A84,A94,A101,A112,A123,A132,A143,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A14 A23 A33 A49 A54 A61 A73 A84 A94 A101 A112 A123 A132 A143 A152 A161 A173 A181 A192 A201
862,A11,A24,A32,A43,A55,A61,A72,A84,A92,A101,A114,A121,A135,A143,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A11 A24 A32 A43 A55 A61 A72 A84 A92 A101 A114 A121 A135 A143 A152 A161 A173 A181 A192 A201
863,A14,A25,A34,A42,A57,A64,A72,A84,A93,A101,A112,A121,A134,A142,A152,A162,A172,A182,A192,A201,__label__1,__label__1 A14 A25 A34 A42 A57 A64 A72 A84 A93 A101 A112 A121 A134 A142 A152 A162 A172 A182 A192 A201
864,A14,A21,A32,A42,A54,A61,A73,A82,A93,A101,A112,A121,A131,A141,A151,A161,A172,A181,A191,A201,__label__2,__label__2 A14 A21 A32 A42 A54 A61 A73 A82 A93 A101 A112 A121 A131 A141 A151 A161 A172 A181 A191 A201
865,A14,A22,A32,A42,A54,A63,A73,A82,A92,A101,A114,A123,A130,A143,A151,A161,A173,A181,A191,A201,__label__1,__label__1 A14 A22 A32 A42 A54 A63 A73 A82 A92 A101 A114 A123 A130 A143 A151 A161 A173 A181 A191 A201
866,A11,A23,A32,A43,A55,A61,A72,A84,A92,A101,A111,A123,A132,A142,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A11 A23 A32 A43 A55 A61 A72 A84 A92 A101 A111 A123 A132 A142 A152 A161 A173 A181 A191 A201
867,A14,A21,A34,A42,A56,A61,A75,A82,A93,A101,A114,A122,A137,A142,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A14 A21 A34 A42 A56 A61 A75 A82 A93 A101 A114 A122 A137 A142 A152 A161 A173 A181 A191 A201
868,A14,A26,A32,A49,A59,A65,A75,A83,A93,A101,A112,A122,A136,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A26 A32 A49 A59 A65 A75 A83 A93 A101 A112 A122 A136 A143 A152 A162 A173 A181 A191 A201
869,A11,A21,A32,A42,A50,A61,A75,A84,A92,A101,A114,A122,A131,A143,A151,A161,A173,A181,A191,A201,__label__1,__label__1 A11 A21 A32 A42 A50 A61 A75 A84 A92 A101 A114 A122 A131 A143 A151 A161 A173 A181 A191 A201
870,A14,A26,A33,A42,A59,A63,A74,A82,A92,A101,A114,A123,A137,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A14 A26 A33 A42 A59 A63 A74 A82 A92 A101 A114 A123 A137 A143 A152 A162 A173 A181 A192 A201
871,A13,A20,A34,A40,A52,A61,A75,A81,A93,A101,A114,A121,A138,A143,A152,A162,A173,A182,A191,A202,__label__1,__label__1 A13 A20 A34 A40 A52 A61 A75 A81 A93 A101 A114 A121 A138 A143 A152 A162 A173 A182 A191 A202
872,A11,A24,A34,A49,A52,A62,A74,A84,A93,A101,A111,A121,A131,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A11 A24 A34 A49 A52 A62 A74 A84 A93 A101 A111 A121 A131 A143 A152 A162 A173 A181 A192 A201
873,A14,A22,A32,A44,A50,A65,A72,A84,A92,A101,A111,A121,A131,A143,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A14 A22 A32 A44 A50 A65 A72 A84 A92 A101 A111 A121 A131 A143 A152 A161 A173 A181 A191 A201
874,A11,A21,A32,A42,A56,A61,A73,A82,A93,A102,A112,A122,A133,A143,A152,A161,A172,A182,A191,A201,__label__1,__label__1 A11 A21 A32 A42 A56 A61 A73 A82 A93 A102 A112 A122 A133 A143 A152 A161 A172 A182 A191 A201
875,A12,A21,A34,A40,A52,A64,A73,A84,A92,A101,A114,A123,A137,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A12 A21 A34 A40 A52 A64 A73 A84 A92 A101 A114 A123 A137 A143 A152 A162 A173 A181 A191 A201
876,A11,A23,A31,A43,A54,A61,A72,A83,A93,A102,A114,A124,A135,A141,A153,A161,A174,A181,A192,A201,__label__1,__label__1 A11 A23 A31 A43 A54 A61 A72 A83 A93 A102 A114 A124 A135 A141 A153 A161 A174 A181 A192 A201
877,A14,A26,A32,A43,A57,A61,A75,A84,A93,A101,A112,A123,A132,A143,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A14 A26 A32 A43 A57 A61 A75 A84 A93 A101 A112 A123 A132 A143 A152 A161 A173 A181 A191 A201
878,A11,A20,A32,A40,A52,A61,A72,A83,A93,A101,A112,A124,A132,A143,A153,A161,A174,A181,A192,A201,__label__2,__label__2 A11 A20 A32 A40 A52 A61 A72 A83 A93 A101 A112 A124 A132 A143 A153 A161 A174 A181 A192 A201
879,A14,A25,A34,A43,A58,A65,A74,A82,A93,A101,A113,A122,A135,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A25 A34 A43 A58 A65 A74 A82 A93 A101 A113 A122 A135 A143 A152 A162 A173 A181 A191 A201
880,A14,A24,A32,A41,A59,A61,A74,A83,A93,A101,A113,A123,A136,A143,A152,A161,A174,A181,A192,A201,__label__1,__label__1 A14 A24 A32 A41 A59 A61 A74 A83 A93 A101 A113 A123 A136 A143 A152 A161 A174 A181 A192 A201
881,A14,A24,A32,A41,A59,A65,A73,A82,A91,A101,A114,A124,A138,A143,A153,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A24 A32 A41 A59 A65 A73 A82 A91 A101 A114 A124 A138 A143 A153 A161 A173 A181 A192 A201
882,A12,A25,A34,A40,A54,A65,A75,A84,A93,A101,A114,A121,A135,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A12 A25 A34 A40 A54 A65 A75 A84 A93 A101 A114 A121 A135 A143 A152 A162 A173 A181 A191 A201
883,A14,A23,A34,A43,A51,A61,A71,A84,A92,A101,A114,A123,A139,A143,A152,A162,A171,A181,A191,A201,__label__1,__label__1 A14 A23 A34 A43 A51 A61 A71 A84 A92 A101 A114 A123 A139 A143 A152 A162 A171 A181 A191 A201
884,A12,A24,A32,A42,A57,A61,A74,A83,A91,A101,A113,A123,A137,A143,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A12 A24 A32 A42 A57 A61 A74 A83 A91 A101 A113 A123 A137 A143 A152 A161 A173 A181 A192 A201
885,A11,A21,A32,A46,A50,A61,A72,A84,A92,A101,A114,A122,A139,A143,A152,A161,A173,A181,A191,A201,__label__2,__label__2 A11 A21 A32 A46 A50 A61 A72 A84 A92 A101 A114 A122 A139 A143 A152 A161 A173 A181 A191 A201
886,A12,A24,A34,A49,A55,A65,A74,A84,A93,A101,A113,A124,A135,A143,A152,A162,A173,A182,A192,A201,__label__1,__label__1 A12 A24 A34 A49 A55 A65 A74 A84 A93 A101 A113 A124 A135 A143 A152 A162 A173 A182 A192 A201
887,A12,A27,A32,A49,A59,A61,A73,A82,A93,A101,A112,A123,A130,A143,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A12 A27 A32 A49 A59 A61 A73 A82 A93 A101 A112 A123 A130 A143 A152 A161 A173 A181 A192 A201
888,A14,A26,A34,A40,A58,A61,A75,A84,A93,A101,A114,A123,A135,A143,A152,A162,A174,A181,A192,A201,__label__1,__label__1 A14 A26 A34 A40 A58 A61 A75 A84 A93 A101 A114 A123 A135 A143 A152 A162 A174 A181 A192 A201
889,A14,A25,A31,A41,A59,A65,A72,A83,A93,A103,A114,A121,A137,A141,A151,A162,A173,A182,A192,A201,__label__1,__label__1 A14 A25 A31 A41 A59 A65 A72 A83 A93 A103 A114 A121 A137 A141 A151 A162 A173 A182 A192 A201
890,A11,A25,A34,A49,A55,A61,A75,A84,A93,A101,A114,A123,A137,A142,A152,A164,A174,A182,A192,A201,__label__1,__label__1 A11 A25 A34 A49 A55 A61 A75 A84 A93 A101 A114 A123 A137 A142 A152 A164 A174 A182 A192 A201
891,A14,A22,A34,A43,A53,A61,A75,A84,A93,A101,A114,A123,A138,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A14 A22 A34 A43 A53 A61 A75 A84 A93 A101 A114 A123 A138 A143 A152 A162 A173 A181 A192 A201
892,A11,A21,A34,A40,A54,A61,A73,A84,A93,A101,A114,A122,A136,A141,A152,A162,A172,A181,A191,A202,__label__1,__label__1 A11 A21 A34 A40 A54 A61 A73 A84 A93 A101 A114 A122 A136 A141 A152 A162 A172 A181 A191 A202
893,A12,A26,A34,A41,A58,A61,A73,A83,A93,A101,A114,A123,A135,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A12 A26 A34 A41 A58 A61 A73 A83 A93 A101 A114 A123 A135 A143 A152 A162 A173 A181 A192 A201
894,A14,A23,A34,A43,A51,A65,A73,A84,A93,A101,A113,A122,A133,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A14 A23 A34 A43 A51 A65 A73 A84 A93 A101 A113 A122 A133 A143 A152 A162 A173 A181 A192 A201
895,A14,A26,A33,A41,A59,A65,A74,A83,A93,A101,A112,A123,A134,A142,A152,A161,A174,A182,A192,A201,__label__1,__label__1 A14 A26 A33 A41 A59 A65 A74 A83 A93 A101 A112 A123 A134 A142 A152 A161 A174 A182 A192 A201
896,A11,A24,A32,A43,A55,A61,A72,A84,A92,A101,A114,A122,A132,A143,A151,A161,A174,A181,A192,A201,__label__1,__label__1 A11 A24 A32 A43 A55 A61 A72 A84 A92 A101 A114 A122 A132 A143 A151 A161 A174 A181 A192 A201
897,A14,A21,A34,A42,A53,A64,A74,A83,A92,A101,A112,A122,A135,A143,A152,A161,A173,A181,A191,A202,__label__1,__label__1 A14 A21 A34 A42 A53 A64 A74 A83 A92 A101 A112 A122 A135 A143 A152 A161 A173 A181 A191 A202
898,A14,A22,A32,A42,A54,A65,A74,A81,A92,A101,A114,A121,A134,A141,A151,A161,A172,A181,A191,A201,__label__1,__label__1 A14 A22 A32 A42 A54 A65 A74 A81 A92 A101 A114 A121 A134 A141 A151 A161 A172 A181 A191 A201
899,A11,A23,A32,A42,A57,A61,A73,A82,A93,A102,A113,A123,A137,A143,A152,A161,A173,A181,A191,A201,__label__2,__label__2 A11 A23 A32 A42 A57 A61 A73 A82 A93 A102 A113 A123 A137 A143 A152 A161 A173 A181 A191 A201
900,A11,A23,A34,A40,A55,A61,A75,A82,A93,A103,A114,A122,A137,A141,A151,A161,A173,A181,A192,A201,__label__2,__label__2 A11 A23 A34 A40 A55 A61 A75 A82 A93 A103 A114 A122 A137 A141 A151 A161 A173 A181 A192 A201
901,A14,A24,A34,A40,A56,A65,A72,A82,A91,A101,A114,A121,A137,A143,A152,A162,A173,A181,A192,A201,__label__1,__label__1 A14 A24 A34 A40 A56 A65 A72 A82 A91 A101 A114 A121 A137 A143 A152 A162 A173 A181 A192 A201
902,A14,A26,A34,A41,A59,A65,A75,A82,A93,A101,A114,A124,A137,A143,A153,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A26 A34 A41 A59 A65 A75 A82 A93 A101 A114 A124 A137 A143 A153 A162 A173 A181 A191 A201
903,A14,A22,A32,A43,A52,A65,A73,A84,A94,A101,A112,A121,A137,A143,A151,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A22 A32 A43 A52 A65 A73 A84 A94 A101 A112 A121 A137 A143 A151 A161 A173 A181 A192 A201
904,A14,A24,A32,A43,A52,A61,A75,A84,A93,A101,A111,A121,A135,A143,A152,A161,A174,A181,A192,A201,__label__1,__label__1 A14 A24 A32 A43 A52 A61 A75 A84 A93 A101 A111 A121 A135 A143 A152 A161 A174 A181 A192 A201
905,A11,A21,A32,A43,A51,A61,A73,A82,A93,A101,A112,A121,A130,A143,A151,A161,A174,A182,A192,A201,__label__1,__label__1 A11 A21 A32 A43 A51 A61 A73 A82 A93 A101 A112 A121 A130 A143 A151 A161 A174 A182 A192 A201
906,A11,A24,A32,A40,A57,A65,A74,A82,A93,A102,A112,A121,A131,A143,A152,A161,A172,A181,A191,A202,__label__1,__label__1 A11 A24 A32 A40 A57 A65 A74 A82 A93 A102 A112 A121 A131 A143 A152 A161 A172 A181 A191 A202
907,A12,A26,A32,A46,A57,A65,A73,A82,A94,A101,A112,A123,A132,A143,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A12 A26 A32 A46 A57 A65 A73 A82 A94 A101 A112 A123 A132 A143 A152 A161 A173 A181 A191 A201
908,A14,A22,A33,A41,A57,A61,A72,A81,A92,A101,A112,A122,A138,A143,A152,A162,A172,A181,A191,A201,__label__1,__label__1 A14 A22 A33 A41 A57 A61 A72 A81 A92 A101 A112 A122 A138 A143 A152 A162 A172 A181 A191 A201
909,A12,A20,A32,A40,A56,A65,A73,A81,A92,A101,A112,A121,A134,A143,A152,A161,A172,A181,A191,A201,__label__1,__label__1 A12 A20 A32 A40 A56 A65 A73 A81 A92 A101 A112 A121 A134 A143 A152 A161 A172 A181 A191 A201
910,A14,A26,A33,A43,A57,A61,A73,A84,A92,A101,A114,A121,A135,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A26 A33 A43 A57 A61 A73 A84 A92 A101 A114 A121 A135 A143 A152 A162 A173 A181 A191 A201
911,A12,A24,A34,A42,A58,A61,A72,A82,A92,A101,A114,A123,A131,A141,A152,A161,A172,A181,A191,A201,__label__2,__label__2 A12 A24 A34 A42 A58 A61 A72 A82 A92 A101 A114 A123 A131 A141 A152 A161 A172 A181 A191 A201
912,A12,A25,A32,A43,A56,A65,A75,A82,A92,A101,A114,A123,A131,A143,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A12 A25 A32 A43 A56 A65 A75 A82 A92 A101 A114 A123 A131 A143 A152 A161 A173 A181 A191 A201
913,A14,A21,A32,A49,A54,A64,A75,A81,A91,A101,A112,A121,A132,A143,A152,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A21 A32 A49 A54 A64 A75 A81 A91 A101 A112 A121 A132 A143 A152 A161 A173 A181 A192 A201
914,A11,A24,A31,A49,A56,A61,A73,A84,A93,A101,A112,A122,A134,A143,A151,A161,A173,A181,A192,A201,__label__2,__label__2 A11 A24 A31 A49 A56 A61 A73 A84 A93 A101 A112 A122 A134 A143 A151 A161 A173 A181 A192 A201
915,A12,A27,A30,A410,A59,A61,A73,A81,A92,A101,A112,A122,A134,A141,A152,A161,A174,A181,A192,A202,__label__2,__label__2 A12 A27 A30 A410 A59 A61 A73 A81 A92 A101 A112 A122 A134 A141 A152 A161 A174 A181 A192 A202
916,A14,A21,A32,A41,A55,A62,A73,A81,A93,A102,A112,A121,A134,A143,A152,A161,A173,A182,A191,A201,__label__1,__label__1 A14 A21 A32 A41 A55 A62 A73 A81 A93 A102 A112 A121 A134 A143 A152 A161 A173 A182 A191 A201
917,A11,A20,A32,A40,A59,A61,A75,A81,A93,A101,A114,A124,A139,A141,A152,A161,A174,A181,A192,A201,__label__2,__label__2 A11 A20 A32 A40 A59 A61 A75 A81 A93 A101 A114 A124 A139 A141 A152 A161 A174 A181 A192 A201
918,A11,A24,A32,A42,A55,A62,A71,A81,A91,A101,A111,A122,A134,A143,A152,A161,A173,A181,A191,A201,__label__2,__label__2 A11 A24 A32 A42 A55 A62 A71 A81 A91 A101 A111 A122 A134 A143 A152 A161 A173 A181 A191 A201
919,A11,A24,A32,A42,A56,A61,A75,A84,A93,A101,A112,A122,A136,A143,A151,A161,A174,A181,A192,A201,__label__2,__label__2 A11 A24 A32 A42 A56 A61 A75 A84 A93 A101 A112 A122 A136 A143 A151 A161 A174 A181 A192 A201
920,A14,A23,A34,A42,A53,A61,A73,A84,A92,A101,A112,A124,A132,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A23 A34 A42 A53 A61 A73 A84 A92 A101 A112 A124 A132 A143 A152 A162 A173 A181 A191 A201
921,A14,A27,A33,A43,A59,A63,A74,A84,A93,A101,A111,A123,A136,A143,A152,A161,A174,A181,A192,A201,__label__1,__label__1 A14 A27 A33 A43 A59 A63 A74 A84 A93 A101 A111 A123 A136 A143 A152 A161 A174 A181 A192 A201
922,A11,A20,A32,A43,A52,A61,A72,A83,A92,A101,A114,A122,A130,A143,A151,A161,A173,A181,A191,A201,__label__2,__label__2 A11 A20 A32 A43 A52 A61 A72 A83 A92 A101 A114 A122 A130 A143 A151 A161 A173 A181 A191 A201
923,A12,A21,A32,A40,A54,A61,A74,A83,A93,A101,A114,A122,A133,A143,A151,A161,A173,A182,A192,A201,__label__1,__label__1 A12 A21 A32 A40 A54 A61 A74 A83 A93 A101 A114 A122 A133 A143 A151 A161 A173 A182 A192 A201
924,A11,A24,A31,A42,A58,A61,A72,A82,A91,A101,A111,A122,A139,A141,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A11 A24 A31 A42 A58 A61 A72 A82 A91 A101 A111 A122 A139 A141 A152 A161 A173 A181 A192 A201
925,A11,A21,A31,A40,A50,A61,A72,A84,A93,A101,A112,A123,A138,A141,A152,A162,A173,A181,A192,A201,__label__2,__label__2 A11 A21 A31 A40 A50 A61 A72 A84 A93 A101 A112 A123 A138 A141 A152 A162 A173 A181 A192 A201
926,A11,A23,A34,A42,A51,A61,A72,A84,A92,A101,A114,A122,A130,A143,A151,A161,A173,A181,A191,A201,__label__1,__label__1 A11 A23 A34 A42 A51 A61 A72 A84 A92 A101 A114 A122 A130 A143 A151 A161 A173 A181 A191 A201
927,A11,A27,A32,A41,A59,A61,A74,A84,A93,A101,A114,A124,A136,A142,A153,A163,A173,A182,A192,A201,__label__2,__label__2 A11 A27 A32 A41 A59 A61 A74 A84 A93 A101 A114 A124 A136 A142 A153 A163 A173 A182 A192 A201
928,A14,A25,A32,A43,A53,A65,A75,A84,A93,A101,A114,A123,A139,A143,A152,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A25 A32 A43 A53 A65 A75 A84 A93 A101 A114 A123 A139 A143 A152 A161 A173 A181 A192 A201
929,A11,A21,A33,A40,A52,A61,A73,A84,A93,A101,A112,A121,A137,A143,A152,A162,A172,A182,A191,A201,__label__1,__label__1 A11 A21 A33 A40 A52 A61 A73 A84 A93 A101 A112 A121 A137 A143 A152 A162 A172 A182 A191 A201
930,A11,A24,A32,A42,A53,A61,A72,A84,A93,A102,A111,A122,A131,A143,A152,A161,A172,A181,A191,A202,__label__1,__label__1 A11 A24 A32 A42 A53 A61 A72 A84 A93 A102 A111 A122 A131 A143 A152 A161 A172 A181 A191 A202
931,A12,A20,A32,A43,A53,A61,A72,A84,A92,A101,A112,A123,A130,A143,A152,A161,A173,A181,A192,A201,__label__2,__label__2 A12 A20 A32 A43 A53 A61 A72 A84 A92 A101 A112 A123 A130 A143 A152 A161 A173 A181 A192 A201
932,A14,A20,A34,A40,A51,A61,A73,A83,A93,A101,A111,A121,A133,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A14 A20 A34 A40 A51 A61 A73 A83 A93 A101 A111 A121 A133 A143 A152 A162 A173 A181 A191 A201
933,A14,A21,A34,A43,A50,A63,A75,A84,A93,A101,A114,A122,A137,A143,A152,A162,A173,A182,A192,A201,__label__1,__label__1 A14 A21 A34 A43 A50 A63 A75 A84 A93 A101 A114 A122 A137 A143 A152 A162 A173 A182 A192 A201
934,A11,A21,A32,A43,A53,A61,A73,A84,A92,A101,A111,A123,A130,A141,A152,A161,A173,A181,A191,A201,__label__1,__label__1 A11 A21 A32 A43 A53 A61 A73 A84 A92 A101 A111 A123 A130 A141 A152 A161 A173 A181 A191 A201
935,A12,A25,A33,A43,A54,A62,A72,A84,A93,A101,A113,A124,A133,A142,A152,A162,A174,A181,A191,A201,__label__2,__label__2 A12 A25 A33 A43 A54 A62 A72 A84 A93 A101 A113 A124 A133 A142 A152 A162 A174 A181 A191 A201
936,A13,A20,A32,A43,A50,A61,A73,A83,A92,A101,A112,A121,A132,A143,A152,A161,A172,A181,A191,A201,__label__2,__label__2 A13 A20 A32 A43 A50 A61 A73 A83 A92 A101 A112 A121 A132 A143 A152 A161 A172 A181 A191 A201
937,A12,A20,A32,A43,A54,A61,A72,A84,A94,A101,A113,A123,A133,A143,A151,A161,A174,A181,A192,A201,__label__1,__label__1 A12 A20 A32 A43 A54 A61 A72 A84 A94 A101 A113 A123 A133 A143 A151 A161 A174 A181 A192 A201
938,A12,A27,A32,A46,A58,A61,A73,A84,A93,A101,A114,A124,A137,A143,A153,A161,A173,A181,A191,A201,__label__2,__label__2 A12 A27 A32 A46 A58 A61 A73 A84 A93 A101 A114 A124 A137 A143 A153 A161 A173 A181 A191 A201
939,A14,A24,A34,A41,A58,A65,A73,A82,A93,A101,A114,A122,A138,A143,A152,A162,A174,A182,A192,A201,__label__1,__label__1 A14 A24 A34 A41 A58 A65 A73 A82 A93 A101 A114 A122 A138 A143 A152 A162 A174 A182 A192 A201
940,A14,A21,A32,A40,A56,A65,A72,A82,A93,A101,A113,A122,A137,A143,A152,A161,A174,A182,A192,A201,__label__1,__label__1 A14 A21 A32 A40 A56 A65 A72 A82 A93 A101 A113 A122 A137 A143 A152 A161 A174 A182 A192 A201
941,A14,A21,A32,A40,A53,A61,A73,A83,A93,A101,A112,A121,A134,A143,A152,A161,A172,A182,A191,A202,__label__1,__label__1 A14 A21 A32 A40 A53 A61 A73 A83 A93 A101 A112 A121 A134 A143 A152 A161 A172 A182 A191 A202
942,A14,A24,A32,A42,A50,A65,A74,A84,A93,A101,A112,A123,A134,A142,A152,A161,A173,A181,A192,A201,__label__1,__label__1 A14 A24 A32 A42 A50 A65 A74 A84 A93 A101 A112 A123 A134 A142 A152 A161 A173 A181 A192 A201
943,A14,A20,A34,A40,A52,A61,A74,A82,A93,A101,A111,A121,A137,A143,A152,A163,A172,A182,A191,A201,__label__1,__label__1 A14 A20 A34 A40 A52 A61 A74 A82 A93 A101 A111 A121 A137 A143 A152 A163 A172 A182 A191 A201
944,A11,A22,A32,A42,A53,A61,A72,A84,A92,A103,A111,A122,A138,A143,A151,A161,A173,A181,A191,A201,__label__1,__label__1 A11 A22 A32 A42 A53 A61 A72 A84 A92 A103 A111 A122 A138 A143 A151 A161 A173 A181 A191 A201
945,A12,A27,A30,A40,A59,A63,A72,A81,A92,A101,A111,A123,A133,A143,A152,A162,A173,A181,A191,A201,__label__1,__label__1 A12 A27 A30 A40 A59 A63 A72 A81 A92 A101 A111 A123 A133 A143 A152 A162 A173 A181 A191 A201
946,A11,A24,A31,A42,A56,A63,A72,A84,A93,A101,A114,A124,A133,A143,A153,A161,A173,A182,A192,A201,__label__2,__label__2 A11 A24 A31 A42 A56 A63 A72 A84 A93 A101 A114 A124 A133 A143 A153 A161 A173 A182 A192 A201
947,A14,A21,A32,A40,A56,A65,A71,A84,A93,A101,A114,A124,A136,A143,A152,A161,A174,A181,A192,A201,__label__1,__label__1 A14 A21 A32 A40 A56 A65 A71 A84 A93 A101 A114 A124 A136 A143 A152 A161 A174 A181 A192 A201
948,A14,A23,A32,A42,A53,A61,A72,A84,A94,A102,A111,A122,A137,A143,A152,A161,A172,A182,A191,A201,__label__2,__label__2 A14 A23 A32 A42 A53 A61 A72 A84 A94 A102 A111 A122 A137 A143 A152 A161 A172 A182 A191 A201
949,A14,A24,A32,A43,A57,A62,A75,A82,A93,A101,A114,A123,A134,A143,A152,A162,A173,A181,A191,A201,__label__2,__label__2 A14 A24 A32 A43 A57 A62 A75 A82 A93 A101 A114 A123 A134 A143 A152 A162 A173 A181 A191 A201
950,A12,A23,A34,A49,A56,A61,A71,A83,A94,A101,A113,A123,A137,A143,A152,A163,A171,A182,A192,A201,__label__1,__label__1 A12 A23 A34 A49 A56 A61 A71 A83 A94 A101 A113 A123 A137 A143 A152 A163 A171 A182 A192 A201
951,A11,A26,A33,A49,A54,A61,A74,A82,A93,A101,A111,A123,A131,A143,A152,A162,A173,A181,A192,A201,__label__2,__label__2 A11 A26 A33 A49 A54 A61 A74 A82 A93 A101 A111 A123 A131 A143 A152 A162 A173 A181 A192 A201
952,A12,A24,A32,A41,A57,A63,A72,A83,A92,A101,A114,A123,A132,A143,A151,A161,A173,A181,A191,A201,__label__2,__label__2 A12 A24 A32 A41 A57 A63 A72 A83 A92 A101 A114 A123 A132 A143 A151 A161 A173 A181 A191 A201
